-0.0, -0.0, -0.0, 90.0, 0.0, 0.0, 0.0
-0.0, -8.06359374e-06, -0.0, 89.99999193640626, 0.0, 0.0, 0.0
-0.0, -6.421819968e-05, -0.0, 89.99993578180032, 0.0, 0.0, 0.0
-0.0, -0.00021575817882000007, -0.0, 89.99978424182117, 0.0, 0.0, 0.0
-0.0, -0.00050911358976, -0.0, 89.99949088641024, 0.0, 0.0, 0.0
-0.0, -0.0009898554374999998, -0.0, 89.9990101445625, 0.0, 0.0, 0.0
-0.0, -0.0017027009222400006, -0.0, 89.99829729907776, 0.0, 0.0, 0.0
-0.0, -0.0026915186881800003, -0.0, 89.99730848131182, 0.0, 0.0, 0.0
-0.0, -0.00399933407232, -0.0, 89.99600066592768, 0.0, 0.0, 0.0
-0.0, -0.00566833435326, -0.0, 89.99433166564674, 0.0, 0.0, 0.0
-0.0, -0.007739873999999997, -0.0, 89.992260126, 0.0, 0.0, 0.0
-0.0, -0.010254479920740002, -0.0, 89.98974552007925, 0.0, 0.0, 0.0
-0.0, -0.013251856711680006, -0.0, 89.98674814328832, 0.0, 0.0, 0.0
-0.0, -0.016770891905820002, -0.0, 89.98322910809418, 0.0, 0.0, 0.0
-0.0, -0.02084966122176, -0.0, 89.97915033877824, 0.0, 0.0, 0.0
-0.0, -0.025525433812499998, -0.0, 89.9744745661875, 0.0, 0.0, 0.0
-0.0, -0.030834677514240003, -0.0, 89.96916532248576, 0.0, 0.0, 0.0
-0.0, -0.03681306409518001, -0.0, 89.96318693590482, 0.0, 0.0, 0.0
-0.0, -0.043495474504319995, -0.0, 89.95650452549567, 0.0, 0.0, 0.0
-0.0, -0.05091600412026001, -0.0, 89.94908399587975, 0.0, 0.0, 0.0
-0.0, -0.05910796799999998, -0.0, 89.940892032, 0.0, 0.0, 0.0
-0.0, -0.06810390612774, -0.0, 89.93189609387225, 0.0, 0.0, 0.0
-0.0, -0.07793558866368, -0.0, 89.92206441133632, 0.0, 0.0, 0.0
-0.0, -0.08863402119282003, -0.0, 89.91136597880718, 0.0, 0.0, 0.0
-0.0, -0.10022944997376003, -0.0, 89.89977055002625, 0.0, 0.0, 0.0
-0.0, -0.11275136718749999, -0.0, 89.8872486328125, 0.0, 0.0, 0.0
-0.0, -0.12622851618624, -0.0, 89.87377148381375, 0.0, 0.0, 0.0
-0.0, -0.14068889674218, -0.0, 89.85931110325782, 0.0, 0.0, 0.0
-0.0, -0.15615977029632003, -0.0, 89.84384022970367, 0.0, 0.0, 0.0
-0.0, -0.17266766520726007, -0.0, 89.82733233479274, 0.0, 0.0, 0.0
-0.0, -0.19023838199999998, -0.0, 89.809761618, 0.0, 0.0, 0.0
-0.0, -0.20889699861474, -0.0, 89.79110300138527, 0.0, 0.0, 0.0
-0.0, -0.22866787565568003, -0.0, 89.77133212434433, 0.0, 0.0, 0.0
-0.0, -0.24957466163982, -0.0, 89.75042533836017, 0.0, 0.0, 0.0
-0.0, -0.2716402982457601, -0.0, 89.72835970175424, 0.0, 0.0, 0.0
-0.0, -0.29488702556249996, -0.0, 89.7051129744375, 0.0, 0.0, 0.0
-0.0, -0.31933638733824, -0.0, 89.68066361266176, 0.0, 0.0, 0.0
-0.0, -0.34500923622918, -0.0, 89.65499076377083, 0.0, 0.0, 0.0
-0.0, -0.3719257390483201, -0.0, 89.62807426095168, 0.0, 0.0, 0.0
-0.0, -0.40010538201426005, -0.0, 89.59989461798574, 0.0, 0.0, 0.0
-0.0, -0.42956697599999993, -0.0, 89.570433024, 0.0, 0.0, 0.0
-0.0, -0.46032866178174003, -0.0, 89.53967133821826, 0.0, 0.0, 0.0
-0.0, -0.49240791528768, -0.0, 89.50759208471231, 0.0, 0.0, 0.0
-0.0, -0.52582155284682, -0.0, 89.47417844715318, 0.0, 0.0, 0.0
-0.0, -0.5605857364377601, -0.0, 89.43941426356224, 0.0, 0.0, 0.0
-0.0, -0.5967159789375001, -0.0, 89.4032840210625, 0.0, 0.0, 0.0
-0.0, -0.6342271493702402, -0.0, 89.36577285062975, 0.0, 0.0, 0.0
-0.0, -0.6731334781561801, -0.0, 89.32686652184383, 0.0, 0.0, 0.0
-0.0, -0.7134485623603203, -0.0, 89.28655143763967, 0.0, 0.0, 0.0
-0.0, -0.7551853709412599, -0.0, 89.24481462905874, 0.0, 0.0, 0.0
-0.0, -0.79835625, -0.0, 89.20164375, 0.0, 0.0, 0.0
-0.0, -0.8429729280287399, -0.0, 89.15702707197126, 0.0, 0.0, 0.0
-0.0, -0.8890465211596801, -0.0, 89.11095347884032, 0.0, 0.0, 0.0
-0.0, -0.9365875384138199, -0.0, 89.06341246158618, 0.0, 0.0, 0.0
-0.0, -0.9856058869497599, -0.0, 89.01439411305024, 0.0, 0.0, 0.0
-0.0, -1.0361108773124998, -0.0, 88.9638891226875, 0.0, 0.0, 0.0
-0.0, -1.08811122868224, -0.0, 88.91188877131776, 0.0, 0.0, 0.0
-0.0, -1.1416150741231803, -0.0, 88.85838492587682, 0.0, 0.0, 0.0
-0.0, -1.1966299658323203, -0.0, 88.80337003416768, 0.0, 0.0, 0.0
-0.0, -1.2531628803882597, -0.0, 88.74683711961174, 0.0, 0.0, 0.0
-0.0, -1.311220224, -0.0, 88.688779776, 0.0, 0.0, 0.0
-0.0, -1.3708078377557398, -0.0, 88.62919216224427, 0.0, 0.0, 0.0
-0.0, -1.43193100287168, -0.0, 88.56806899712832, 0.0, 0.0, 0.0
-0.0, -1.49459444594082, -0.0, 88.50540555405918, 0.0, 0.0, 0.0
-0.0, -1.5588023441817602, -0.0, 88.44119765581824, 0.0, 0.0, 0.0
-0.0, -1.6245583306874998, -0.0, 88.3754416693125, 0.0, 0.0, 0.0
-0.0, -1.69186549967424, -0.0, 88.30813450032576, 0.0, 0.0, 0.0
-0.0, -1.7607264117301806, -0.0, 88.23927358826982, 0.0, 0.0, 0.0
-0.0, -1.8311430990643207, -0.0, 88.16885690093568, 0.0, 0.0, 0.0
-0.0, -1.9031170707552607, -0.0, 88.09688292924474, 0.0, 0.0, 0.0
-0.0, -1.9766493179999993, -0.0, 88.023350682, 0.0, 0.0, 0.0
-0.0, -2.05174031936274, -0.0, 87.94825968063726, 0.0, 0.0, 0.0
-0.0, -2.12839004602368, -0.0, 87.87160995397632, 0.0, 0.0, 0.0
-0.0, -2.2065979670278195, -0.0, 87.79340203297218, 0.0, 0.0, 0.0
-0.0, -2.2863630545337603, -0.0, 87.71363694546623, 0.0, 0.0, 0.0
-0.0, -2.3676837890625, -0.0, 87.6323162109375, 0.0, 0.0, 0.0
-0.0, -2.45055816474624, -0.0, 87.54944183525376, 0.0, 0.0, 0.0
-0.0, -2.534983694577181, -0.0, 87.46501630542282, 0.0, 0.0, 0.0
-0.0, -2.6209574156563207, -0.0, 87.37904258434368, 0.0, 0.0, 0.0
-0.0, -2.7084758944422602, -0.0, 87.29152410555774, 0.0, 0.0, 0.0
-0.0, -2.797535231999999, -0.0, 87.202464768, 0.0, 0.0, 0.0
-0.0, -2.8881310692497393, -0.0, 87.11186893075026, 0.0, 0.0, 0.0
-0.0, -2.9802585922156806, -0.0, 87.01974140778432, 0.0, 0.0, 0.0
-0.0, -3.0739125372748197, -0.0, 86.92608746272518, 0.0, 0.0, 0.0
-0.0, -3.1690871964057603, -0.0, 86.83091280359425, 0.0, 0.0, 0.0
-0.0, -3.2657764224375008, -0.0, 86.7342235775625, 0.0, 0.0, 0.0
-0.0, -3.36397363429824, -0.0, 86.63602636570177, 0.0, 0.0, 0.0
-0.0, -3.4636718222641805, -0.0, 86.53632817773583, 0.0, 0.0, 0.0
-0.0, -3.5648635532083204, -0.0, 86.43513644679167, 0.0, 0.0, 0.0
-0.0, -3.6675409758492603, -0.0, 86.33245902415074, 0.0, 0.0, 0.0
-0.0, -3.7716958259999998, -0.0, 86.228304174, 0.0, 0.0, 0.0
-0.0, -3.8773194318167405, -0.0, 86.12268056818326, 0.0, 0.0, 0.0
-0.0, -3.9844027190476816, -0.0, 86.01559728095232, 0.0, 0.0, 0.0
-0.0, -4.092936216281822, -0.0, 85.90706378371817, 0.0, 0.0, 0.0
-0.0, -4.20291006019776, -0.0, 85.79708993980223, 0.0, 0.0, 0.0
-0.0, -4.314314000812501, -0.0, 85.6856859991875, 0.0, 0.0, 0.0
-0.0, -4.427137406730242, -0.0, 85.57286259326976, 0.0, 0.0, 0.0
-0.0, -4.541369270391179, -0.0, 85.45863072960881, 0.0, 0.0, 0.0
-0.0, -4.65699821332032, -0.0, 85.34300178667968, 0.0, 0.0, 0.0
-0.0, -4.77401249137626, -0.0, 85.22598750862375, 0.0, 0.0, 0.0
-0.0, -4.8924, -0.0, 85.1076, 0.0, 0.0, 0.0
-0.0, -5.01214827946374, -0.0, 84.98785172053626, 0.0, 0.0, 0.0
-0.0, -5.133244520119679, -0.0, 84.86675547988033, 0.0, 0.0, 0.0
-0.0, -5.2556755676488205, -0.0, 84.74432443235118, 0.0, 0.0, 0.0
-0.0, -5.379427928309761, -0.0, 84.62057207169023, 0.0, 0.0, 0.0
-0.0, -5.504487774187499, -0.0, 84.4955122258125, 0.0, 0.0, 0.0
-0.0, -5.6308409484422395, -0.0, 84.36915905155776, 0.0, 0.0, 0.0
-0.0, -5.75847297055818, -0.0, 84.24152702944183, 0.0, 0.0, 0.0
-0.0, -5.887369041592319, -0.0, 84.11263095840768, 0.0, 0.0, 0.0
-0.0, -6.01751404942326, -0.0, 83.98248595057674, 0.0, 0.0, 0.0
-0.0, -6.1488925739999996, -0.0, 83.851107426, 0.0, 0.0, 0.0
-0.0, -6.281488892590742, -0.0, 83.71851110740926, 0.0, 0.0, 0.0
-0.0, -6.41528698503168, -0.0, 83.58471301496832, 0.0, 0.0, 0.0
